BOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Level,Attachments (Image),Manufacturer (Image),Pending Changes (Image),Has Been Redlined (Image),Has Quality(Image),Bubble Number,Item Number,Item Description,Item Rev,Qty,UOM,Item Lifecycle Phase,BOM Notes,Ref Des,Component Effective From,Component Discontinue Date,Alternate Part(s),Alternate FG Part(s),Alternate Document(s),Subclass,Sites,Planned?,Scrap Factor,OP #,Thumbnail,Attachments(Image),Manufacture Part Has Redline,Mfr. Name,Mfr. Part Number,Legacy Part#,Mfr. Part Description,Mfr. Part Lifecycle Phase,Preferred Status,Sites,Reference Notes,RoHS Compliant?,RoHS Compliance Statement,Comments,page number on schematic,part added to library?,Link to part,Link to datasheet
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,PANASONIC_RMS1,ERA-3AEB1371V,,RES SMD 1.37KOHM 0.1% 1/10W 0603,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.com/product-detail/en/panasonic-electronic-components/ERA-3AEB1371V/P1-37KDBCT-ND/3075792,https://industrial.panasonic.com/cdbs/www-data/pdf/RDM0000/AOA0000C307.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,SUSUMU CO.,RG1608P-1371-B-T5,,,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.ca/product-detail/en/susumu/RG1608P-1371-B-T5/RG1608P-1371-B-T5-ND/1260435?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,SUSUMU CO,RG1608P-1371-B-T1,,,Active,Alternate,,,,,,,,https://www.digikey.ca/product-detail/en/susumu/RG1608P-1371-B-T1/RG1608P-1371-B-T1-ND/1260096?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,
1,true,true,false,false,false,0,10022730,"RESISTOR,16.2K OHM,0.063W,+/-0.1%,0603",B        ECO-R252636,1,Each,Production,,R91,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RT0603BRD0716K2L,239060441623L,"RESISTOR, THIN FILM, 0.1 W, 0.1 %, 25 PPM, 16200 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP; ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/Yageo/RT0603BRD0716K2L?utm_term=RT0603BRD0716K2L&qs=%2Ff7pOCXLR5f38iDYOgygOw==&utm_campaign=RT0603BRD0716K2L&utm_medium=aggregator&utm_source=findchips&utm_content=Yageo,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,PANASONIC_RMS1,ERA-3AEB1622V ,,RES SMD 16.2KOHM 0.1% 1/10W 0603,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/us/products/panasonic/era3aeb1622v-3074457345626348096?CMP=EMA_Octopart_inventoryfeed_VSE,https://industrial.panasonic.com/cdbs/www-data/pdf/RDM0000/AOA0000C307.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,VISHAY_RMS1,TNPW060316K2BEEA,,PRECISION CHIP RESISTOR,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/vishay/tnpw060316k2beea/res-thin-film-16k2-0-1-0-063w/dp/05R3456?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RT0603BRD0716K2L,,"RESISTOR, THIN FILM, 0.1 W, 0.1 %, 25 PPM, 16200 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/Yageo/RT0603BRD0716K2L?utm_term=RT0603BRD0716K2L&qs=%2Ff7pOCXLR5f38iDYOgygOw==&utm_campaign=RT0603BRD0716K2L&utm_medium=aggregator&utm_source=findchips&utm_content=Yageo,
1,true,true,false,false,false,0,10022731,"RESISTOR,3.3K OHM,0.063W,+/-1%,0603",C        ECO-R252636,1,Each,Production,,R92,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC0603FR-073K3L,,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 3300 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPT : 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-073k3l/res-thick-film-3k3-1-0-1w-0603/dp/66R2255?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-073K3L,232270463302,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 3300 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP. ROHS EXEMPT : 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-073k3l/res-thick-film-3k3-1-0-1w-0603/dp/66R2255?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,BOURNS_RMS1,CR0603-FX-3301ELF,,CHIP RESISTOR,Active,Preferred,,ROHS EXEMPT : 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/bourns/cr0603-fx-3301elf/res-3k3-1-0-1w-0603-thick-film/dp/12AC0502?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-073K3L,232270463302L,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 3300 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP.ROHS EXEMPT : 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-073k3l/res-thick-film-3k3-1-0-1w-0603/dp/66R2255?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022733,"RESISTOR,33 OHM,0.063W,+/-1%,0603",B        ECO-R252636,1,Each,Production,,R95,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC0603FR-0733RL,,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 33 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,2011/65/EU compliant with 7(c)-I exemption and the exemption will expired in 21 July 2021 for medical devices.,,,,https://canada.newark.com/yageo/rc0603fr-0733rl/surface-mount-thick-film-resistor/dp/45Y6902?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-0733RL,232270463309L,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 33 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP; ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-0733rl/surface-mount-thick-film-resistor/dp/45Y6902?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,BOURNS_RMS1,CR0603-FX-33R0ELF,,CHIP RESISTOR,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/bourns/cr0603-fx-33r0elf/res-thick-film-33r-1-0-1w-0603/dp/06X5135?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022734,"RESISTOR,47K OHM,0.063W,+/-1%,0603",B        ECO-R252636,2,Each,Production,,"R8,R102",,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC0603FR-0747KL,,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 47000 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPT: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-0747kl/surface-mount-chip-resistor-thick/dp/48Y4539?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-0747KL,232270464703L,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 47000 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP. ROHS EXEMPT: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-0747kl/surface-mount-chip-resistor-thick/dp/48Y4539?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,VISHAY_RMS1,CRCW060347K0FKEA,,Res Thick Film 0603 47K Ohm 1% 0.1W 100ppm,Active,Preferred,,ROHS EXEMPT: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/crcw060347k0fkea/vishay,
1,true,true,false,false,false,0,10022735,"RESISTOR,2.7K OHM,0.063W,+/-1%,0603",B        ECO-R252636,1,Each,Production,,R103,,,,,,Part,CBRM,,1,,,true,false,BOURNS_RMS1,CR0603-FX-2701ELF,,,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/cr0603-fx-2701elf/bourns,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-072K7L,,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 2700 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-072k7l/res-thick-film-2k7-1-0-1w-0603/dp/66R2131?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-072K7L,232270462702L,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 2700 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP; ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-072k7l/res-thick-film-2k7-1-0-1w-0603/dp/66R2131?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022736,"RESISTOR,1M OHM,0.063W,+/-1%,0603",C        ECO-R252636,3,Each,Production,,"R104,R110,R113",,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC0603FR-071ML,232270461005L,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 1000000 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP.ROHS EXEMPT 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-071ml/res-thick-film-1m-1-0-1w-0603/dp/66R1940?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-071ML,,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 1000000 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPT 7(C)-1,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-071ml/res-thick-film-1m-1-0-1w-0603/dp/66R1940?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,VISHAY_RMS1,CRCW06031M00FKEA,,THICK FILM RECTANGULAR CHIP RESISTOR,Active,Preferred,,ROHS EXEMPT 7(C)-1,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/vishay/crcw06031m00fkea/res-thick-film-1m-1-0-1w-0603/dp/52K8053?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-071ML,232270461005,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 1000000 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP.ROHS EXEMPT 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-071ml/res-thick-film-1m-1-0-1w-0603/dp/66R1940?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022737,"RESISTOR,66.5K OHM,0.063W,+/-0.1%,0603",B        ECO-R252636,1,Each,Production,,R107,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RT0603BRD0766K5L,,"RESISTOR, THIN FILM, 0.1 W, 0.1 %, 25 PPM, 66500 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/rt0603brd0766k5l/yageo?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RT0603BRD0766K5L,239060446653L,"RESISTOR, THIN FILM, 0.1 W, 0.1 %, 25 PPM, 66500 OHM, SURFACE MOUNT, 0603",Active,Preferred,,BRAND: PHYCOMP; ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/rt0603brd0766k5l/yageo?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,PANASONIC_RMS1,ERA-3AEB6652V ,,RES SMD 66.5KOHM 0.1% 1/10W 0603 ,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.com/product-detail/en/panasonic-electronic-components/ERA-3AEB6652V/P66-5KDBCT-ND/3076034,https://industrial.panasonic.com/cdbs/www-data/pdf/RDM0000/AOA0000C307.pdf
1,true,true,false,false,false,0,10022739,"IC, COMPARATOR, SOT23-6",B        ECO-R252636,1,Each,Production,,IC6,,,,,,Part,CBRM,,1,,,true,false,TEXAS INSTRUMENTS_RMS1,TLV3012AIDBVR,,,Active,Alternate,,ROHS EXEMPTION :15,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.rocelec.com/part/TEXTISTLV3012AIDBVR?utm_medium=buyNow&utm_source=findChips,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,TEXAS INSTRUMENTS_RMS1,TLV3012AIDBVTG4,,COMPARATOR,Active,Preferred,,ROHS EXEMPTION :15,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/Texas-Instruments/TLV3012AIDBVTG4?utm_term=TLV3012AIDBVTG4&qs=m96fseALk3VndeSQqgyAUw==&utm_campaign=TLV3012AIDBVTG4&utm_medium=aggregator&utm_source=findchips&utm_content=Texas-Instruments,
1,true,true,false,false,false,0,10022740,"RESISTOR,1.5K OHM,0.250W,+/-1%,1206",B        ECO-R252636,1,Each,Production,,R114,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC1206FR-071K5L,,"RESISTOR, METAL GLAZE/THICK FILM, 0.25 W, 1 %, 100 PPM, 1500 OHM, SURFACE MOUNT, 1206",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc1206fr-071k5l/surface-mount-thick-film-resistor/dp/75X0160?CMP=AFC-SF-FC,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,BOURNS_RMS1,CR1206-FX-1501ELF,,CHIP RESISTOR,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/cr1206-fx-1501elf/bourns?utm_term=instock&utm_campaign=arrow_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC1206FR-071K5L,232272461502L,"RESISTOR, METAL GLAZE/THICK FILM, 0.25 W, 1 %, 100 PPM, 1500 OHM, SURFACE MOUNT, 1206",Active,Preferred,,BRAND: PHYCOMP; ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc1206fr-071k5l/surface-mount-thick-film-resistor/dp/75X0160?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022741,"INDUCTOR, POWER CHOKE, 47UH, 8A",A        ECO-R252636,1,Each,Production,,L3,,,,,,Part,CBRM,,1,,,true,false,WURTH ELEKTRONIK GMBH,P01/00004,,LINE CHOKE,Active,Preferred,,"CUSTOM PART, ROHS EXEMPTION: 7C-1, MPN CORRECTED TO P01/00004 FROM P01/0004.",Yes - by exemption,Legacy Inventory Status: Cleared,,,,,
1,true,true,false,false,false,0,10022742,"RESISTOR,100 OHM,0.25W,+/-1%,1206",A        ECO-R252636,1,Each,Production,,R116,,,,,,Part,CBRM,,1,,,true,false,YAGEO/PHYCOMP_RMS1,RC1206FR-07100RL,232272461001L,GENERAL PURPOSE CHIP RESISTOR,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/rc1206fr-07100rl/334894657?utm_term=rc1206fr-07100rl&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,BOURNS_RMS1,CR1206-FX-1000ELF ,,RES SMD 100 OHM 1% 1/4W 1206 ,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/cr1206-fx-1000elf/bourns,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO/PHYCOMP_RMS1,RC1206FR-07100RL,,GENERAL PURPOSE CHIP RESISTOR,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/rc1206fr-07100rl/334894657?utm_term=rc1206fr-07100rl&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022743,"RESISTOR,270 OHM,0.125W,+/-1%,0805",B        ECO-R252636,1,Each,Production,,R117,,,,,,Part,CBRM,,1,,,true,false,YAGEO_RMS1,RC0805FR-07270RL,,"RESISTOR, METAL GLAZE/THICK FILM, 0.125 W, 1 %, 100 PPM, 270 OHM, SURFACE MOUNT, 0805",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/rc0805fr-07270rl/334569591?utm_term=rc0805fr-07270rl&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,BOURNS_RMS1,CR0805-FX-2700ELF ,, RES SMD 270 OHM 1% 1/8W 0805 ,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.digikey.com/product-detail/en/bourns-inc/CR0805-FX-2700ELF/118-CR0805-FX-2700ELFCT-ND/10673809,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0805FR-07270RL,232273462701L,"RESISTOR, METAL GLAZE/THICK FILM, 0.125 W, 1 %, 100 PPM, 270 OHM, SURFACE MOUNT, 0805",Active,Preferred,,BRAND: PHYCOMP; ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/rc0805fr-07270rl/334569591?utm_term=rc0805fr-07270rl&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022744,"RESISTOR,470K OHM,0.063W,+/-1%,0603",C        ECO-R252636,2,Each,Production,,"R118,R122",,,,,,Part,CBRM,,1,,,true,false,BOURNS_RMS1,CR0603-FX-4703ELF,,RES SMD 470K OHM 1% 1/10W 0603,Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://www.arrow.com/en/products/cr0603-fx-4703elf/bourns,https://www.bourns.com/docs/Product-Datasheets/CHPREZTR.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,YAGEO_RMS1,RC0603FR-07470KL,,"RESISTOR, METAL GLAZE/THICK FILM, 0.1 W, 1 %, 100 PPM, 470000 OHM, SURFACE MOUNT, 0603",Active,Preferred,,ROHS EXEMPTION: 7(C)-1,Yes - by exemption,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/yageo/rc0603fr-07470kl/res-thick-film-470k-1-0-1w-0603/dp/66R2421?CMP=AFC-SF-FC,
1,true,true,false,false,false,0,10022867,USB MINI B,B        ECO-R252636,1,Each,Production,,J1,,,,,,Part,CBRM,,1,,,true,false,MOLEX_RMS1,54819-0519,,USB ON-THE-GO,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.questcomp.com/part/4/54819-0519/61717917?utm_term=54819-0519&utm_campaign=aktype0&utm_medium=industry-cpc&utm_source=findchips&utm_content=standardpricing,
1,true,true,false,false,false,0,10022868,"CONNECTOR, ZH RIGHT, PINS 6 / 1.5 MM 1A/50V",A        ECO-R252636,1,Each,Production,,J2,,,,,,Part,CBRM,,1,,,true,false,J.S.T. CORPORATION,B6B-ZR-SM4-TF(LF)(SN),,ZH CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.digikey.ca/product-detail/en/jst-sales-america-inc/B6B-ZR-SM4-TF(LF)(SN)/455-1685-1-ND/926812?utm_campaign=buynow&utm_medium=aggregator&WT.z_cid=ref_findchips_standard&utm_source=findchips,http://www.jst-mfg.com/product/pdf/eng/eZH.pdf
1,true,true,false,false,false,0,10022869,"CONNECTOR KK PC BOARD 12 CIRCUITS, 3.96MM,5A,250V",A        ECO-R167835,1,Each,Production,,J3,,,,,,Part,CBRM,,1,,,true,false,MOLEX_RMS1,26-11-2123,,BOARD CONNECTOR,Active,Preferred,,,,,,,,https://canada.newark.com/PF404ErrorView?catalogId=15003&langId=1&storeId=10196,
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MOLEX_RMS1,09484128,,BOARD CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.verical.com/pd/molex-headers---pcb-receptacles-09484128-198509?utm_campaign=verical_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,https://www.molex.com/pdm_docs/sd/009484128_sd.pdf
1,true,true,false,false,false,0,10022870,"CONNECTOR KK PC BOARD, 3 CIRCUITS, 3.96MM, 5A, 250V",A        ECO-R167835,1,Each,Production,,J4,,,,,,Part,CBRM,,1,,,true,false,MOLEX_RMS1,9482033,,CONN RCPT 3POS 0.156 TIN PCB,Active,Preferred,,,,,,,,https://www.arrow.com/en/products/0009482033/molex?utm_campaign=octopart_2018&utm_currency=EUR&utm_keyword=0009482033&utm_medium=aggregator&utm_content=inv_listing&utm_source=octopart,https://www.molex.com/pdm_docs/sd/009484038_sd.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,MOLEX_RMS1,09-48-4038,,BOARD CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://uk.farnell.com/molex/09-48-4038/connector-rcpt-3pos-1row-3-96mm/dp/3049447?CMP=GRHB-SF-FC,https://www.molex.com/pdm_docs/sd/009484038_sd.pdf
1,true,true,false,false,false,0,10022871,"IC SOCKET CONNECTOR SIZE 1, 6 CIRCUITS, 4.5 A",B        ECO-R252636,1,Each,Production,,J5,,,,,,Part,CBRM,,1,,,true,false,LEMO                            (019850),EPG.1B.306.HLN,,CONNECTOR,Active,Alternate,,,Yes,Legacy Inventory Status: Cleared,ODU connector not available,,,https://www.digikey.com/product-detail/en/lemo/EPG.1B.306.HLN/1124-1353-ND/3597352,https://www.lemo.com/pdf/EPG.1B.306.HLN.pdf
1,true,true,false,false,false,0,10022872,"CONNECTOR HEADER, 2 CIRCUITS, 2.54MM, 4A, 250V",B        ECO-R252636,1,Each,Production,,J6,,,,,,Part,CBRM,,1,,,true,false,MOLEX_RMS1,22-27-2021,,BOARD CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://estore.heilind.com/22-27-2021/MOL22-27-2021.html,https://www.molex.com/pdm_docs/sd/022272021_sd.pdf
1,true,true,false,false,false,0,10022874,"CONNECTOR MICRO-FIT, 2 CIRCUITS,3MM,5A,250V",B        ECO-R252636,1,Each,Production,,J9,,,,,,Part,CBRM,,1,,,true,false,MOLEX_RMS1,43650-0224,,BOARD CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://canada.newark.com/molex/43650-0224/connector-header-2pos-1row-3mm/dp/57H0314?CMP=AFC-SF-FC,https://www.molex.com/pdm_docs/sd/436500224_sd.pdf
1,true,true,false,false,false,0,10022875,"CONNECTOR FEMALE,2.54MM SPACING,8.5MM +/-0.15",B        ECO-R252636,1,Each,Production,,J10,,,,,,Part,CBRM,,1,,,true,false,HARWIN                          (012775),M20-7830546,,CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.avnet.com/shop/emea/products/harwin/m20-7830546-3074457345631902516/,https://cdn.harwin.com/pdfs/M20-783.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOLEX_RMS1,90151-2210 ,,,,,,,,,,,,https://www.digikey.fr/product-detail/fr/0901512210/WM4240-ND/2421656?utm_campaign=buynow&WT.z_cid=ref_octopart_dkc_buynow&utm_medium=aggregator&curr=eur&site=us&utm_source=octopart,https://www.molex.com/pdm_docs/sd/901512210_sd.pdf
1,true,true,false,false,false,0,10022876,CONNECTOR USB A,B        ECO-R252636,2,Each,Production,,"J12,J13",,,,,,Part,CBRM,,1,,,true,false,MOLEX_RMS1,67329-8001,,USB,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.mouser.ca/ProductDetail/Molex/67329-8001?utm_term=67329-8001&qs=HP07ajSgg74NAym2WnxfAQ==&utm_campaign=67329-8001&utm_medium=aggregator&utm_source=findchips&utm_content=Molex,https://www.molex.com/pdm_docs/sd/673298001_sd.pdf
1,true,true,false,false,false,0,10022877,ZH RIGHT CONNECTOR PINS 4 / 1.5 MM 1A/50V,A        ECO-R252636,1,Each,Production,,J14,,,,,,Part,CBRM,,1,,,true,false,J.S.T. CORPORATION,B4B-ZR-SM4-TF (LF)(SN),,ZH CONNECTOR,Active,Preferred,,,Yes,Legacy Inventory Status: Cleared,,,,https://www.verical.com/pd/jst-headers---pcb-receptacles-B4B-ZR-SM4-TF--LF--SN--2538102?utm_campaign=verical_findchips_2019&utm_currency=&utm_medium=aggregator&utm_source=findchips&utm_content=inv_listing,
